Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km
Wandsworth Road,WWR,1.0,51.4702149783074,-0.138519665553368,51.51349214773037,-0.11436054290620458,5.098906516118062,23.0,3.6,ATOC,ANYTIME DAY S,0.0,0.7060337326483835
Wandsworth Town,WNT,0.0,51.4610463983529,-0.188125482023439,51.51349214773037,-0.11436054290620458,7.765268561150399,63.0,3.6,ATOC,ANYTIME DAY S,0.0,0.46360276810138706
Wanstead Park,WNP,1.0,51.5516912086025,0.0262129881901576,51.51349214773037,-0.11436054290620458,10.640165763340114,24.0,4.9,ATOC,ANYTIME DAY S,1000.0,0.4605191412414438
Wapping,WPE,1.0,51.5043864413741,-0.0559308982729535,51.51349214773037,-0.11436054290620458,4.181179888039162,19.0,3.6,ATOC,ANYTIME DAY S,1000.0,0.8610009845063813
Warblington,WBL,1.0,50.8534456300182,-0.967156446745573,51.51349214773037,-0.11436054290620458,94.59062966369723,110.0,36.8,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.3890448782383294
Ware (Herts),WAR,0.0,51.8079587414761,-0.028781386474353,51.51349214773037,-0.11436054290620458,33.29347668611315,45.0,10.9,GREATER ANGLIA,ANYTIME DAY S,0.0,0.3273914617798518
Wareham (Dorset),WRM,0.0,50.6928902404275,-2.11524676421826,51.51349214773037,-0.11436054290620458,167.24832890032084,141.0,63.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.38027285784066206
Wargrave,WGV,1.0,51.4981588965818,-0.876516733617189,51.51349214773037,-0.11436054290620458,52.945022993966006,60.0,24.6,GWR,ANYTIME DAY S,826.0,0.46463290804130153
Warminster,WMN,1.0,51.2067784406895,-2.17673431579995,51.51349214773037,-0.11436054290620458,147.64199650482053,133.0,101.5,GWR,ANYTIME S,0.0,0.6874737703556184
Warnham,WNH,0.0,51.0929009147137,-0.329464172012141,51.51349214773037,-0.11436054290620458,49.13822972506407,75.0,16.8,SOUTHERN,ANYTIME DAY S,0.0,0.3418926586081464
Warrington Bank Quay,WBQ,0.0,53.3860108595503,-2.60236455341375,51.51349214773037,-0.11436054290620458,268.3486896485815,177.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6055554070817464
Warrington Central,WAC,1.0,53.3918186705982,-2.59316868924398,51.51349214773037,-0.11436054290620458,268.45112188686517,133.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6053243467854952
Warwick,WRW,0.0,52.2865405951076,-1.58185465086566,51.51349214773037,-0.11436054290620458,132.66457720156424,95.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6030245728552831
Warwick Parkway,WRP,0.0,52.2861042326578,-1.61205800851336,51.51349214773037,-0.11436054290620458,134.2232407992403,87.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5960219670128304
Water Orton,WTO,1.0,52.5185862383121,-1.74309056520844,51.51349214773037,-0.11436054290620458,158.13848046215296,107.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5627978701951688
Waterbeach,WBC,0.0,52.2623034556929,0.196790502166436,51.51349214773037,-0.11436054290620458,86.02646289098855,68.0,25.2,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.29293311793991883
Wateringbury,WTR,1.0,51.2497326924122,0.422466481375823,51.51349214773037,-0.11436054290620458,47.517481216144034,72.0,20.8,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.4377336396554036
Waterloo (Merseyside),WLO,2.0,53.4749564173035,-3.02553667305351,51.51349214773037,-0.11436054290620458,294.45904478710946,194.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.551859427912923
Watford High Street,WFH,0.0,51.6526539024445,-0.391711178119882,51.51349214773037,-0.11436054290620458,24.683975710029316,47.0,11.7,LONDON OVERGROUND,ANYTIME DAY S,40231.0,0.47399171581773136
Watford Junction,WFJ,0.0,51.6635280450306,-0.396517053804235,51.51349214773037,-0.11436054290620458,25.710981338562192,50.0,10.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0,0.40838581233971605
Watford North,WFN,1.0,51.675702973132,-0.389925807474083,51.51349214773037,-0.11436054290620458,26.2746807025247,43.0,11.0,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.4186539933458839
Watlington,WTG,0.0,52.6731692865075,0.383316072630514,51.51349214773037,-0.11436054290620458,133.4671875577148,104.0,36.3,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0,0.271976960511758
Watton-at-Stone,WAS,0.0,51.8564363461458,-0.119427489565542,51.51349214773037,-0.11436054290620458,38.158046639143315,59.0,12.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,208.0,0.3275849028177779
Waun-Gron Park,WNG,1.0,51.4881993064218,-3.22965289657158,51.51349214773037,-0.11436054290620458,216.3254777525116,169.0,121.0,GWR,ANYTIME S,0.0,0.5593423449568466
Wavertree Technology Park,WAV,1.0,53.4051948550472,-2.92290938456585,51.51349214773037,-0.11436054290620458,284.1315759311625,161.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5719181314764165
Wedgwood,WED,2.0,nan,nan,51.51349214773037,-0.11436054290620458,-999.0,146.0,145.0,VIRGIN WEST COAST,ANYTIME S,0.0,-999.0
Weeley,WEE,1.0,51.8530953816313,1.11548162271892,51.51349214773037,-0.11436054290620458,93.07110313266118,96.0,36.5,GREATER ANGLIA,ANYTIME DAY S,0.0,0.3921732822697269
Weeton,WET,1.0,53.9231788564728,-1.58121577922817,51.51349214773037,-0.11436054290620458,285.8690320753201,183.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.47049517404376373
Welham Green,WMG,0.0,51.7363508211336,-0.210691752859566,51.51349214773037,-0.11436054290620458,25.677009448416204,41.0,8.9,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,1000.0,0.34661357343345006
Welling,WLI,0.0,51.4647966067146,0.101689552041613,51.51349214773037,-0.11436054290620458,15.954235791268944,34.0,5.5,ATOC,ANYTIME DAY S,0.0,0.34473603574355527
Wellingborough,WEL,0.0,52.3037821185195,-0.676650949069136,51.51349214773037,-0.11436054290620458,96.0689985751574,58.0,60.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.624551113157075
Wellington (Shropshire),WLN,1.0,52.7013075564822,-2.51716576127257,51.51349214773037,-0.11436054290620458,211.09541102443586,157.0,103.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.49029962090468704
Welshpool,WLP,1.0,52.6574977838273,-3.13987176733954,51.51349214773037,-0.11436054290620458,243.30892841068513,181.0,154.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6329401925607139
Welwyn Garden City,WGC,0.0,51.8010467291572,-0.20407048939388,51.51349214773037,-0.11436054290620458,32.590294492846475,49.0,11.9,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,1000.0,0.36513938229714477
Welwyn North,WLW,0.0,51.8234960705586,-0.192091562345001,51.51349214773037,-0.11436054290620458,34.90807623430986,33.0,11.9,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,1000.0,0.34089532519995847
Wem,WEM,1.0,52.8564121258384,-2.7180173037583,51.51349214773037,-0.11436054290620458,232.43856186829586,156.0,120.5,VIRGIN WEST COAST,ANYTIME S,320.0,0.5184165614837938
Wembley Central,WMB,0.0,51.5523239753237,-0.296432868954246,51.51349214773037,-0.11436054290620458,13.352365940651412,26.0,5.9,ATOC,ANYTIME DAY S,1000.0,0.44186925569777796
Wembley Stadium,WCX,0.0,51.5544143695088,-0.285608306716552,51.51349214773037,-0.11436054290620458,12.725079304329935,13.0,7.9,ATOC,ANYTIME DAY S,1000.0,0.6208212782856202
Wemyss Bay,WMS,1.0,55.8761503137329,-4.88908120409157,51.51349214773037,-0.11436054290620458,578.6945481070396,375.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3222770987044163
Wendover,WND,0.0,51.7617568344873,-0.747372385444231,51.51349214773037,-0.11436054290620458,51.80254751989645,52.0,11.9,CHILTERN RAILWAYS,ANYTIME DAY S,264.0,0.22971843219543245
Wennington,WNN,1.0,54.123707384811,-2.58751077223194,51.51349214773037,-0.11436054290620458,334.8762173915447,211.0,139.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4150787448649365
West Allerton,WSA,1.0,53.3691277217237,-2.90696470331892,51.51349214773037,-0.11436054290620458,280.490364884353,166.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5793425384397757
West Brompton,WBP,1.0,51.4870599686816,-0.195592640550605,51.51349214773037,-0.11436054290620458,6.361324494709595,27.0,3.6,ATOC,ANYTIME DAY S,0.0,0.5659198808351854
West Byfleet,WBY,0.0,51.3392248622192,-0.50548522878899,51.51349214773037,-0.11436054290620458,33.405715556483564,34.0,10.8,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.32329796922742093
West Calder,WCL,1.0,55.8538074383367,-3.5670174427078,51.51349214773037,-0.11436054290620458,534.065415055048,311.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3023974132145472
West Croydon,WCY,0.0,51.3784262130797,-0.102585551594498,51.51349214773037,-0.11436054290620458,15.049285676444416,45.0,6.6,ATOC,ANYTIME DAY S,0.0,0.4385590214644216
West Drayton,WDT,0.0,51.5100539925571,-0.472234314966286,51.51349214773037,-0.11436054290620458,24.847456108743774,24.0,-999.0,N/A,no route found,-998.0,nan
West Dulwich,WDU,0.0,51.4407163723544,-0.0913715126622266,51.51349214773037,-0.11436054290620458,8.252867464254756,13.0,4.6,ATOC,ANYTIME DAY S,0.0,0.5573820275102873
West Ealing,WEA,0.0,51.5135043311644,-0.320133285336086,51.51349214773037,-0.11436054290620458,14.284739485898415,14.0,-999.0,N/A,no route found,-998.0,nan
West Ham,WEH,0.0,51.528487605123,0.00543106483898978,51.51349214773037,-0.11436054290620458,8.4803006925915,64.0,4.9,ATOC,ANYTIME DAY S,1000.0,0.5778097001065897
West Hampstead,WHD,1.0,51.5474662351475,-0.19118459778737,51.51349214773037,-0.11436054290620458,6.5351928006306705,35.0,3.6,ATOC,ANYTIME DAY S,0.0,0.5508636255769817
West Hampstead Thameslink,WHP,0.0,51.5484744478303,-0.191836918823523,51.51349214773037,-0.11436054290620458,6.637272992592558,20.0,3.6,ATOC,ANYTIME DAY S,0.0,0.5423914315439087
West Horndon,WHR,0.0,51.5679430509607,0.340643636905994,51.51349214773037,-0.11436054290620458,32.14355811217449,27.0,8.2,C2C,ANYTIME DAY S,0.0,0.25510554778608097
West Kilbride,WKB,1.0,55.6961611418943,-4.85174682490198,51.51349214773037,-0.11436054290620458,561.0062317735577,366.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3324383749007589
West Kirby,WKI,1.0,53.3731754510031,-3.18377192806339,51.51349214773037,-0.11436054290620458,293.86086047036866,191.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5614902227397436
West Malling,WMA,0.0,51.2920183237696,0.418653247092724,51.51349214773037,-0.11436054290620458,44.529820386618205,58.0,19.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,130.0,0.42668036464188724
West Norwood,WNW,0.0,51.4317460825404,-0.103829995697277,51.51349214773037,-0.11436054290620458,9.1242321049041,29.0,4.6,ATOC,ANYTIME DAY S,0.0,0.5041520148887475
West Ruislip,WRU,0.0,51.569757491531,-0.437767755367563,51.51349214773037,-0.11436054290620458,23.293992379988886,25.0,7.5,ATOC,ANYTIME DAY S,0.0,0.32197142841185983
West Runton,WRN,1.0,52.9355219974173,1.24545733362258,51.51349214773037,-0.11436054290620458,183.49044862941727,185.0,72.9,GREATER ANGLIA,ANYTIME S,0.0,0.3972958840338932
West St Leonards,WLD,0.0,50.8531510674533,0.539935201718117,51.51349214773037,-0.11436054290620458,86.54355245778822,97.0,35.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,130.0,0.40442065302405183
West Sutton,WSU,0.0,51.3658524890107,-0.205173349651657,51.51349214773037,-0.11436054290620458,17.597778015852768,63.0,6.6,ATOC,ANYTIME DAY S,0.0,0.3750473493900458
West Wickham,WWI,0.0,51.3812997398313,-0.0144319503705711,51.51349214773037,-0.11436054290620458,16.2655060054069,37.0,6.6,ATOC,ANYTIME DAY S,0.0,0.40576665723193983
West Worthing,WWO,0.0,50.8183528447091,-0.392985202105124,51.51349214773037,-0.11436054290620458,79.75295983382249,87.0,33.4,SOUTHERN,ANYTIME DAY S,0.0,0.4187932343776835
Westbury (Wilts),WSB,0.0,51.2669879806612,-2.199181964314,51.51349214773037,-0.11436054290620458,147.68182623479714,90.0,101.5,GWR,ANYTIME S,0.0,0.6872883589523511
Westcliff,WCF,0.0,51.537330681554,0.691465853265396,51.51349214773037,-0.11436054290620458,55.988447044388884,53.0,12.6,C2C,ANYTIME DAY S,0.0,0.22504642770338745
Westcombe Park,WCB,0.0,51.4842009653133,0.0183946527033122,51.51349214773037,-0.11436054290620458,9.777878027283018,21.0,4.6,ATOC,ANYTIME DAY S,0.0,0.47044972203219465
Westenhanger,WHA,0.0,51.0949573871144,1.03804948355831,51.51349214773037,-0.11436054290620458,92.87965701505988,93.0,35.1,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.37790837227476787
Wester Hailes,WTA,1.0,55.9143214254247,-3.28433976492141,51.51349214773037,-0.11436054290620458,532.5129610613311,325.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3032790031591354
Westerfield,WFI,1.0,52.0809792750967,1.16590471673782,51.51349214773037,-0.11436054290620458,108.56829421188945,91.0,52.5,GREATER ANGLIA,ANYTIME S,0.0,0.48356659171173255
Westerton,WES,1.0,55.9048123310445,-4.33488106084377,51.51349214773037,-0.11436054290620458,562.3814614511022,322.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.33162544070847855
Westgate-on-Sea,WGA,0.0,51.3814418549815,1.3383616999739,51.51349214773037,-0.11436054290620458,102.05493954468409,110.0,38.0,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.37234846416583245
Westhoughton,WHG,1.0,53.5556722560927,-2.52372702126462,51.51349214773037,-0.11436054290620458,279.9139934114253,185.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.664489823224422
Weston Milton,WNM,1.0,51.3484736289463,-2.9423865604272,51.51349214773037,-0.11436054290620458,197.51856871360653,149.0,115.5,GWR,ANYTIME S,0.0,0.5847551486031172
Weston-super-Mare,WSM,0.0,51.344322923609,-2.97166296937881,51.51349214773037,-0.11436054290620458,199.59745628074012,126.0,115.5,GWR,ANYTIME S,0.0,0.5786646891809363
Wetheral,WRL,1.0,54.8838432602373,-2.83171359439756,51.51349214773037,-0.11436054290620458,416.65634378672405,217.0,189.0,VIRGIN WEST COAST,ANYTIME S,275.0,0.4536112381784456
Weybridge,WYB,0.0,51.3617703332078,-0.457738673949427,51.51349214773037,-0.11436054290620458,29.24105262588708,32.0,10.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.365923899419657
Weymouth,WEY,0.0,50.6153172803272,-2.45422230536914,51.51349214773037,-0.11436054290620458,192.05019309053162,166.0,109.0,GWR,ANYTIME S,836.0,0.5675599604766753
Whaley Bridge,WBR,1.0,53.3302362792207,-1.9846452837124,51.51349214773037,-0.11436054290620458,238.84758571088304,171.0,194.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.8143268411992061
Whalley (Lancs),WHE,2.0,53.8240193603672,-2.4122533349214,51.51349214773037,-0.11436054290620458,300.4188734036891,217.0,180.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5991634212612343
Whatstandwell,WTS,1.0,53.0833144440769,-1.50408633955569,51.51349214773037,-0.11436054290620458,198.73984508821454,169.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.4905911039465827
Whifflet,WFF,1.0,55.8536963820358,-4.0186560185412,51.51349214773037,-0.11436054290620458,547.4187217988538,287.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3406898459503701
Whimple,WHM,0.0,50.7680315404805,-3.35432267447561,51.51349214773037,-0.11436054290620458,241.41378013929898,185.0,133.0,GWR,ANYTIME S,0.0,0.5509213265425744
Whinhill,WNL,1.0,55.9383774324601,-4.74669556583054,51.51349214773037,-0.11436054290620458,579.3924239537854,359.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.32188891723388496
Whiston,WHN,1.0,53.4138717730524,-2.79643226894077,51.51349214773037,-0.11436054290620458,279.1515147360995,179.0,167.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6000325671109071
Whitby,WTB,1.0,54.4846093137917,-0.615402935957888,51.51349214773037,-0.11436054290620458,332.3486914189908,401.0,156.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4708909769790578
Whitchurch (Cardiff),WHT,1.0,51.5207540566059,-3.22325094102067,51.51349214773037,-0.11436054290620458,215.787335449269,169.0,121.0,GWR,ANYTIME S,0.0,0.5607372636029734
Whitchurch (Hants),WCH,0.0,51.2375446792353,-1.33774711366758,51.51349214773037,-0.11436054290620458,90.54593370688866,65.0,31.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0,0.34678531342607505
Whitchurch (Shropshire),WTC,1.0,52.9680626778971,-2.67169859367283,51.51349214773037,-0.11436054290620458,238.11675790521124,134.0,120.5,VIRGIN WEST COAST,ANYTIME S,287.0,0.5060542611955444
White Hart Lane,WHL,0.0,51.6050354824993,-0.0709136203617805,51.51349214773037,-0.11436054290620458,10.621350910071547,24.0,7.9,ATOC,ANYTIME DAY S,1000.0,0.743784860032158
White Notley,WNY,0.0,51.8389091369224,0.59586340321356,51.51349214773037,-0.11436054290620458,61.02777539392797,54.0,25.0,GREATER ANGLIA,ANYTIME DAY S,0.0,0.4096495380771721
Whitechapel,ZLW,0.0,51.519467459104,-0.0597571256720822,51.51349214773037,-0.11436054290620458,3.848181495476215,19.0,3.6,ATOC,ANYTIME DAY S,1000.0,0.9355068112644978
Whitecraigs,WCR,1.0,55.7903274148655,-4.31015767734255,51.51349214773037,-0.11436054290620458,550.7204474663116,336.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3386473134564492
Whitehaven,WTH,1.0,54.5530356686823,-3.5869338241916,51.51349214773037,-0.11436054290620458,410.6092493769567,334.0,207.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5041289262579792
Whitland,WTL,1.0,51.8180358471486,-4.61439182359611,51.51349214773037,-0.11436054290620458,313.13685088507833,259.0,142.5,GWR,ANYTIME S,0.0,0.4550725971639081
Whitley Bridge,WBD,1.0,53.6991301040064,-1.15828041690408,51.51349214773037,-0.11436054290620458,253.28121641339584,339.0,132.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5231339373534064
Whitlocks End,WTE,1.0,52.3918330420328,-1.851539047455,51.51349214773037,-0.11436054290620458,154.31379907449138,126.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5767468660209534
Whitstable,WHI,0.0,51.3575793410511,1.03329464267254,51.51349214773037,-0.11436054290620458,81.66862139709556,86.0,29.7,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,131.0,0.3636647648989976
Whittlesea,WLE,1.0,52.5495276297304,-0.118991016909721,51.51349214773037,-0.11436054290620458,115.27797669875255,70.0,57.5,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,0.0,0.4987943200136182
Whittlesford Parkway,WLF,0.0,52.1035862619225,0.165617092136711,51.51349214773037,-0.11436054290620458,68.43671210824067,64.0,23.2,GREATER ANGLIA,ANYTIME DAY S,0.0,0.33899933654478437
Whitton (London),WTN,0.0,51.4496061664066,-0.357681415899068,51.51349214773037,-0.11436054290620458,18.33675908650223,30.0,6.6,ATOC,ANYTIME DAY S,0.0,0.35993274323259716
Whitwell (Derbyshire),WWL,1.0,53.279960782353,-1.2002072352711,51.51349214773037,-0.11436054290620458,209.99427451896454,192.0,88.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.42144006165276465
Whyteleafe,WHY,0.0,51.3099565134723,-0.0811483791867407,51.51349214773037,-0.11436054290620458,22.76218132632058,61.0,7.4,ATOC,ANYTIME DAY S,0.0,0.32510065243365593
Whyteleafe South,WHS,0.0,51.303385260118,-0.0769177329331088,51.51349214773037,-0.11436054290620458,23.520400809270676,63.0,7.4,ATOC,ANYTIME DAY S,0.0,0.31462048882616217
Wick,WCK,2.0,58.4415717274157,-3.09685922919713,51.51349214773037,-0.11436054290620458,794.3406064635727,817.0,190.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.23919210280069336
Wickford,WIC,0.0,51.6150205831702,0.519185027255263,51.51349214773037,-0.11436054290620458,45.36066724381814,40.0,15.2,GREATER ANGLIA,ANYTIME DAY S,0.0,0.33509207257244417
Wickham Market,WCM,1.0,52.1510962155801,1.39868001048385,51.51349214773037,-0.11436054290620458,126.13634229252692,120.0,58.4,GREATER ANGLIA,ANYTIME S,0.0,0.46299106933482065
Widdrington,WDD,1.0,55.2413071203385,-1.61647358382356,51.51349214773037,-0.11436054290620458,426.72719536794574,243.0,160.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.376118517268647
Widnes,WID,1.0,53.378499365715,-2.73353708692179,51.51349214773037,-0.11436054290620458,273.4284917249675,180.0,162.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5943052934053897
Widney Manor,WMR,1.0,52.3959363436235,-1.77437063404307,51.51349214773037,-0.11436054290620458,150.53951364013014,116.0,89.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.591206905402641
Wigan North Western,WGN,0.0,53.5436640587888,-2.63327414022599,51.51349214773037,-0.11436054290620458,283.26350676299853,188.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5824964955265223
Wigan Wallgate,WGW,1.0,53.5448240428411,-2.63318582246445,51.51349214773037,-0.11436054290620458,283.3614715128503,130.0,165.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5822951127373621
Wigton,WGT,1.0,54.8291205997138,-3.16434320549425,51.51349214773037,-0.11436054290620458,421.51479111966574,286.0,186.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.4412656540614624
Wildmill,WMI,1.0,51.5208749524109,-3.57963335124417,51.51349214773037,-0.11436054290620458,240.51876708391777,180.0,125.0,GWR,ANYTIME S,0.0,0.519709964904265
Willesden Junction,WIJ,0.0,51.53249531068,-0.244547893103205,51.51349214773037,-0.11436054290620458,9.279785960891255,19.0,4.9,ATOC,ANYTIME DAY S,1000.0,0.5280294201450948
Williamwood,WLM,1.0,55.7936912975414,-4.29033550284315,51.51349214773037,-0.11436054290620458,550.3820150736634,334.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.33885554922255
Willington,WIL,1.0,52.8536457071009,-1.56336068611966,51.51349214773037,-0.11436054290620458,179.0417256272744,135.0,97.5,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.5445657969303402
Wilmcote,WMC,0.0,52.2229996112697,-1.75601149837687,51.51349214773037,-0.11436054290620458,137.90112619998942,118.0,80.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.5801257916050735
